CMPLNT_NUM,ADDR_PCT_CD,BORO_NM,CMPLNT_FR_DT,CMPLNT_FR_TM,CMPLNT_TO_DT,CMPLNT_TO_TM,CRM_ATPT_CPTD_CD,HADEVELOPT,HOUSING_PSA,JURISDICTION_CODE,JURIS_DESC,KY_CD,LAW_CAT_CD,LOC_OF_OCCUR_DESC,OFNS_DESC,PARKS_NM,PATROL_BORO,PD_CD,PD_DESC,PREM_TYP_DESC,RPT_DT,STATION_NAME,SUSP_AGE_GROUP,SUSP_RACE,SUSP_SEX,TRANSIT_DISTRICT,VIC_AGE_GROUP,VIC_RACE,VIC_SEX,X_COORD_CD,Y_COORD_CD,Latitude,Longitude,Lat_Lon,New Georeferenced Column,count
239114058,120,STATEN ISLAND,12/31/2021,19:00:00,12/31/2021,20:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,352,MISDEMEANOR,INSIDE,CRIMINAL TRESPASS,(null),PATROL BORO STATEN ISLAND,205,"TRESPASS 2, CRIMINAL",RESIDENCE-HOUSE,1/13/2022,(null),UNKNOWN,UNKNOWN,M,,65+,BLACK,M,948888,168921,40.630256,-74.127396,"(40.630256, -74.127396)",POINT (-74.127396 40.630256),1
248310848,115,QUEENS,6/1/2017,0:01:00,6/1/2017,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,(null),PATROL BORO QUEENS NORTH,177,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,7/20/2022,(null),UNKNOWN,UNKNOWN,M,,<18,WHITE HISPANIC,F,1018623,214936,40.75656758,-73.87593153,"(40.7565675846374, -73.8759315341335)",POINT (-73.8759315341335 40.7565675846374),1
244812480,46,BRONX,9/13/2014,0:00:00,9/12/2015,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,(null),PATROL BORO BRONX,177,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,5/9/2022,(null),(null),(null),(null),,<18,WHITE HISPANIC,F,1011755,250279,40.85359837,-73.90057688,"(40.8535983673823, -73.9005768807295)",POINT (-73.9005768807295 40.8535983673823),1
241249957,40,BRONX,11/11/2021,20:15:00,11/11/2021,21:00:00,COMPLETED,(null),833,2,N.Y. HOUSING POLICE,351,MISDEMEANOR,FRONT OF,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,259,"CRIMINAL MISCHIEF,UNCLASSIFIED 4",RESIDENCE - PUBLIC HOUSING,2/24/2022,(null),25-44,WHITE HISPANIC,M,,25-44,BLACK HISPANIC,F,1006064,235307,40.812515,-73.921193,"(40.812515, -73.921193)",POINT (-73.921193 40.812515),1
238607956,121,STATEN ISLAND,12/29/2021,21:00:00,12/29/2021,22:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,112,FELONY,INSIDE,THEFT-FRAUD,(null),PATROL BORO STATEN ISLAND,739,"FRAUD,UNCLASSIFIED-FELONY",RESIDENCE-HOUSE,1/4/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,F,943231,152831,40.586069,-74.14768,"(40.586069, -74.14768)",POINT (-74.14768 40.586069),1
238541718,62,BROOKLYN,1/1/2022,11:00:00,1/2/2022,10:13:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,OPPOSITE OF,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,357,"LARCENY,PETIT OF VEHICLE ACCES",STREET,1/2/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE,M,987563,161863,40.610954,-73.988067,"(40.610954, -73.988067)",POINT (-73.988067 40.610954),1
239104800,28,MANHATTAN,6/1/2016,0:01:00,7/31/2016,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,(null),PATROL BORO MAN NORTH,177,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,1/13/2022,(null),UNKNOWN,BLACK,M,,<18,BLACK,F,997407,233806,40.80841775,-73.95247406,"(40.8084177460021, -73.9524740603515)",POINT (-73.9524740603515 40.8084177460021),1
238514059,19,MANHATTAN,12/31/2021,23:40:00,12/31/2021,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,INSIDE,HARRASSMENT 2,(null),PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",RESIDENCE - APT. HOUSE,1/1/2022,(null),25-44,WHITE,M,,65+,WHITE,M,998308,220914,40.773025,-73.949243,"(40.773025, -73.949243)",POINT (-73.949243 40.773025),1
241919220,66,BROOKLYN,9/1/2021,12:00:00,2/1/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO BKLYN SOUTH,639,AGGRAVATED HARASSMENT 2,RESIDENCE - APT. HOUSE,3/10/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,F,994492,162930,40.613877,-73.96311,"(40.613877, -73.96311)",POINT (-73.96311 40.613877),1
239791832,43,BRONX,10/8/2021,0:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,FRONT OF,GRAND LARCENY,(null),PATROL BORO BRONX,425,"LARCENY,GRAND BY BANK ACCT COMPROMISE-ATM TRANSACTION",RESIDENCE - APT. HOUSE,1/27/2022,(null),UNKNOWN,UNKNOWN,U,,65+,BLACK,F,1022608,244278,40.83708,-73.861377,"(40.83708, -73.861377)",POINT (-73.861377 40.83708),1
241580938,121,STATEN ISLAND,12/20/2021,12:00:00,3/3/2022,12:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO STATEN ISLAND,639,AGGRAVATED HARASSMENT 2,CHAIN STORE,2/4/2022,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,945449,166799,40.624418,-74.139774,"(40.624418, -74.139774)",POINT (-74.139774 40.624418),1
241343917,52,BRONX,12/24/2021,10:50:00,2/15/2022,20:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,361,MISDEMEANOR,INSIDE,OFF. AGNST PUB ORD SENSBLTY &,(null),PATROL BORO BRONX,662,MATERIAL              OFFENSIV,RESIDENCE - APT. HOUSE,2/28/2022,(null),25-44,UNKNOWN,F,,25-44,WHITE HISPANIC,F,1014806,254117,40.864115,-73.889529,"(40.864115, -73.889529)",POINT (-73.889529 40.864115),1
248565299,40,BRONX,9/28/2021,8:00:00,6/14/2022,8:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BRONX,430,"LARCENY,GRAND BY BANK ACCT COMPROMISE-UNCLASSIFIED",RESIDENCE - APT. HOUSE,7/25/2022,(null),25-44,BLACK,M,,25-44,WHITE HISPANIC,F,1009301,235140,40.812046,-73.9095,"(40.812046, -73.9095)",POINT (-73.9095 40.812046),1
238526730,68,BROOKLYN,1/1/2022,17:00:00,1/1/2022,17:02:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN SOUTH,333,"LARCENY,PETIT FROM STORE-SHOPL",CHAIN STORE,1/1/2022,(null),UNKNOWN,UNKNOWN,U,,UNKNOWN,UNKNOWN,D,976807,170208,40.633857,-74.026815,"(40.633857, -74.026815)",POINT (-74.026815 40.633857),1
240144263,90,BROOKLYN,12/8/2021,10:00:00,12/10/2021,7:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,(null),PETIT LARCENY,(null),PATROL BORO BKLYN NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,2/1/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,BLACK,M,998002,196692,40.70654839,-73.95040063,"(40.7065483947783, -73.9504006335643)",POINT (-73.9504006335643 40.7065483947783),1
244131924,33,MANHATTAN,10/1/2014,12:00:00,10/1/2014,14:00:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,578,VIOLATION,FRONT OF,HARRASSMENT 2,(null),PATROL BORO MAN NORTH,638,"HARASSMENT,SUBD 3,4,5",HOSPITAL,4/25/2022,(null),UNKNOWN,UNKNOWN,U,,45-64,WHITE,M,1000568,245906,40.841616,-73.941022,"(40.841616, -73.941022)",POINT (-73.941022 40.841616),1
238682352,52,BRONX,7/16/2009,12:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,116,FELONY,INSIDE,SEX CRIMES,(null),PATROL BORO BRONX,177,SEXUAL ABUSE,RESIDENCE - APT. HOUSE,1/5/2022,(null),25-44,UNKNOWN,M,,18-24,UNKNOWN,F,1017478,256069,40.86947048,-73.8798608,"(40.8694704770483, -73.8798608037303)",POINT (-73.8798608037303 40.8694704770483),1
247689134,47,BRONX,8/21/2021,7:00:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO BRONX,349,"LARCENY,PETIT OF LICENSE PLATE",RESIDENCE-HOUSE,7/7/2022,(null),(null),(null),(null),,45-64,BLACK,M,1023914,257054,40.87214,-73.856583,"(40.87214, -73.856583)",POINT (-73.856583 40.87214),1
246781550,76,BROOKLYN,10/2/2021,0:00:00,6/11/2022,0:05:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,420,"LARCENY,GRAND BY OPEN/COMPROMISE CELL PHONE ACCT",RESIDENCE - APT. HOUSE,6/17/2022,(null),(null),(null),(null),,25-44,WHITE,M,985618,189362,40.686433,-73.995066,"(40.686433, -73.995066)",POINT (-73.995066 40.686433),1
245922402,109,QUEENS,10/25/2021,7:45:00,10/30/2021,15:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,FRONT OF,PETIT LARCENY,(null),PATROL BORO QUEENS NORTH,349,"LARCENY,PETIT OF LICENSE PLATE",OPEN AREAS (OPEN LOTS),6/1/2022,(null),(null),(null),(null),,25-44,ASIAN / PACIFIC ISLANDER,F,1030020,218791,40.76709,-73.834765,"(40.76709, -73.834765)",POINT (-73.834765 40.76709),1
239729935,73,BROOKLYN,10/27/2021,13:00:00,10/27/2021,13:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,341,MISDEMEANOR,INSIDE,PETIT LARCENY,(null),PATROL BORO BKLYN NORTH,321,"LARCENY,PETIT FROM AUTO",COMMERCIAL BUILDING,1/26/2022,(null),(null),(null),(null),,45-64,BLACK,F,1009574,180395,40.661785,-73.908722,"(40.661785, -73.908722)",POINT (-73.908722 40.661785),1
240337914,70,BROOKLYN,12/25/2021,0:01:00,12/27/2021,23:59:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,2/9/2022,(null),(null),(null),(null),,25-44,WHITE HISPANIC,F,994415,172681,40.640641,-73.963371,"(40.640641, -73.963371)",POINT (-73.963371 40.640641),1
250038921,112,QUEENS,3/27/2020,16:30:00,,(null),COMPLETED,(null),,0,N.Y. POLICE DEPT,233,MISDEMEANOR,INSIDE,SEX CRIMES,(null),PATROL BORO QUEENS NORTH,175,"SEXUAL ABUSE 3,2",RESIDENCE-HOUSE,8/23/2022,(null),UNKNOWN,WHITE,M,,25-44,WHITE,M,1025401,202586,40.722641,-73.85154182,"(40.7226409964758, -73.8515418216779)",POINT (-73.8515418216779 40.7226409964758),1
238623003,44,BRONX,12/28/2021,8:00:00,12/30/2021,14:06:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,351,MISDEMEANOR,INSIDE,CRIMINAL MISCHIEF & RELATED OF,(null),PATROL BORO BRONX,254,"MISCHIEF, CRIMINAL 4, OF MOTOR",PARKING LOT/GARAGE (PUBLIC),1/3/2022,(null),(null),(null),(null),,25-44,WHITE HISPANIC,F,1004865,246348,40.842821,-73.925492,"(40.842821, -73.925492)",POINT (-73.925492 40.842821),1
240473958,105,QUEENS,12/16/2021,14:00:00,12/16/2021,14:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS SOUTH,432,"LARCENY,GRAND BY IDENTITY THEFT-UNCLASSIFIED",RESIDENCE-HOUSE,2/11/2022,(null),UNKNOWN,UNKNOWN,M,,18-24,BLACK,F,1057380,182550,40.667434,-73.736388,"(40.667434, -73.736388)",POINT (-73.736388 40.667434),1
241533404,68,BROOKLYN,11/18/2021,15:11:00,11/18/2021,15:15:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO BKLYN SOUTH,424,"LARCENY,GRAND BY CREDIT CARD ACCT COMPROMISE-EXISTING ACCT",RESIDENCE-HOUSE,3/3/2022,(null),(null),(null),(null),,45-64,WHITE,M,973465,168963,40.630436,-74.038854,"(40.630436, -74.038854)",POINT (-74.038854 40.630436),1
242917247,115,QUEENS,4/6/2021,11:00:00,4/6/2021,15:30:00,COMPLETED,(null),,0,N.Y. POLICE DEPT,109,FELONY,INSIDE,GRAND LARCENY,(null),PATROL BORO QUEENS NORTH,412,"LARCENY,GRAND FROM RESIDENCE, UNATTENDED",RESIDENCE - APT. HOUSE,3/31/2022,(null),UNKNOWN,UNKNOWN,U,,25-44,WHITE HISPANIC,M,1018032,214171,40.754464,-73.878064,"(40.754464, -73.878064)",POINT (-73.878064 40.754464),1
